Date,Open,High,Low,Close,Adj Close,Volume
2022-02-02,21.559999465942383,22.729999542236328,20.459999084472656,22.09000015258789,22.09000015258789,0
2022-02-03,22.6299991607666,25.809999465942383,22.299999237060547,24.350000381469727,24.350000381469727,0
2022-02-04,23.770000457763672,26.260000228881836,22.06999969482422,23.219999313354492,23.219999313354492,0
2022-02-07,24.09000015258789,24.81999969482422,22.020000457763672,22.860000610351562,22.860000610351562,0
2022-02-08,23.09000015258789,23.479999542236328,21.31999969482422,21.440000534057617,21.440000534057617,0
2022-02-09,21.270000457763672,21.299999237060547,19.93000030517578,19.959999084472656,19.959999084472656,0
2022-02-10,20.3700008392334,24.770000457763672,20.18000030517578,23.90999984741211,23.90999984741211,0
2022-02-11,24.389999389648438,30.989999771118164,23.329999923706055,27.360000610351562,27.360000610351562,0
2022-02-14,29.170000076293945,32.040000915527344,28.329999923706055,28.329999923706055,28.329999923706055,0
2022-02-15,28.09000015258789,28.09000015258789,25.329999923706055,25.700000762939453,25.700000762939453,0
2022-02-16,25.190000534057617,27.09000015258789,23.8799991607666,24.290000915527344,24.290000915527344,0
2022-02-17,24.829999923706055,28.3700008392334,24.760000228881836,28.110000610351562,28.110000610351562,0
2022-02-18,26.65999984741211,29.709999084472656,26.3799991607666,27.75,27.75,0
2022-02-22,31.799999237060547,32.040000915527344,28.399999618530273,28.809999465942383,28.809999465942383,0
2022-02-23,28.040000915527344,31.06999969482422,27.200000762939453,31.020000457763672,31.020000457763672,0
2022-02-24,37.5,37.790000915527344,29.450000762939453,30.31999969482422,30.31999969482422,0
2022-02-25,31.68000030517578,32.0,26.93000030517578,27.59000015258789,27.59000015258789,0
2022-02-28,32.439998626708984,33.5099983215332,28.43000030517578,30.149999618530273,30.149999618530273,0
2022-03-01,29.450000762939453,35.189998626708984,29.440000534057617,33.31999969482422,33.31999969482422,0
2022-03-02,34.20000076293945,34.40999984741211,30.1200008392334,30.739999771118164,30.739999771118164,0
2022-03-03,30.520000457763672,32.0099983215332,29.309999465942383,30.479999542236328,30.479999542236328,0
2022-03-04,31.899999618530273,34.650001525878906,31.469999313354492,31.979999542236328,31.979999542236328,0
2022-03-07,35.880001068115234,36.54999923706055,32.59000015258789,36.45000076293945,36.45000076293945,0
2022-03-08,36.189998626708984,37.52000045776367,32.779998779296875,35.130001068115234,35.130001068115234,0
2022-03-09,33.7400016784668,34.119998931884766,31.389999389648438,32.45000076293945,32.45000076293945,0
2022-03-10,33.029998779296875,34.029998779296875,30.229999542236328,30.229999542236328,30.229999542236328,0
2022-03-11,30.43000030517578,31.040000915527344,28.84000015258789,30.75,30.75,0
2022-03-14,31.030000686645508,33.18000030517578,30.059999465942383,31.770000457763672,31.770000457763672,0
2022-03-15,33.130001068115234,33.83000183105469,29.56999969482422,29.829999923706055,29.829999923706055,0
2022-03-16,29.020000457763672,29.799999237060547,26.290000915527344,26.670000076293945,26.670000076293945,0
2022-03-17,26.510000228881836,27.469999313354492,25.25,25.670000076293945,25.670000076293945,0
2022-03-18,26.360000610351562,26.81999969482422,23.850000381469727,23.8700008392334,23.8700008392334,0
2022-03-21,25.139999389648438,25.360000610351562,22.989999771118164,23.530000686645508,23.530000686645508,0
2022-03-22,24.020000457763672,24.020000457763672,22.700000762939453,22.940000534057617,22.940000534057617,0
2022-03-23,23.040000915527344,24.030000686645508,22.639999389648438,23.56999969482422,23.56999969482422,0
2022-03-24,23.610000610351562,23.790000915527344,21.489999771118164,21.670000076293945,21.670000076293945,0
2022-03-25,21.8700008392334,22.860000610351562,20.799999237060547,20.809999465942383,20.809999465942383,0
2022-03-28,22.139999389648438,23.329999923706055,19.540000915527344,19.6299991607666,19.6299991607666,0
2022-03-29,19.700000762939453,19.729999542236328,18.670000076293945,18.899999618530273,18.899999618530273,0
2022-03-30,19.3799991607666,20.510000228881836,18.719999313354492,19.329999923706055,19.329999923706055,0
2022-03-31,19.68000030517578,21.479999542236328,19.540000915527344,20.559999465942383,20.559999465942383,0
2022-04-01,20.6200008392334,20.860000610351562,19.40999984741211,19.6299991607666,19.6299991607666,0
2022-04-04,20.75,20.780000686645508,18.450000762939453,18.56999969482422,18.56999969482422,0
2022-04-05,18.790000915527344,21.56999969482422,18.549999237060547,21.030000686645508,21.030000686645508,0
2022-04-06,21.270000457763672,24.780000686645508,21.239999771118164,22.100000381469727,22.100000381469727,0
2022-04-07,21.969999313354492,23.81999969482422,21.1200008392334,21.549999237060547,21.549999237060547,0
2022-04-08,21.25,22.34000015258789,20.280000686645508,21.15999984741211,21.15999984741211,0
2022-04-11,23.09000015258789,24.420000076293945,22.09000015258789,24.3700008392334,24.3700008392334,0
2022-04-12,24.940000534057617,25.3799991607666,22.270000457763672,24.260000228881836,24.260000228881836,0
2022-04-13,23.520000457763672,24.450000762939453,21.3700008392334,21.81999969482422,21.81999969482422,0
2022-04-14,21.719999313354492,22.700000762939453,20.850000381469727,22.700000762939453,22.700000762939453,0
2022-04-18,24.520000457763672,24.600000381469727,21.979999542236328,22.170000076293945,22.170000076293945,0
2022-04-19,22.549999237060547,22.920000076293945,20.360000610351562,21.3700008392334,21.3700008392334,0
2022-04-20,21.1299991607666,21.31999969482422,19.75,20.31999969482422,20.31999969482422,0
2022-04-21,20.239999771118164,23.280000686645508,19.809999465942383,22.68000030517578,22.68000030517578,0
2022-04-22,22.709999084472656,28.270000457763672,22.6200008392334,28.209999084472656,28.209999084472656,0
2022-04-25,30.040000915527344,31.600000381469727,26.799999237060547,27.020000457763672,27.020000457763672,0
2022-04-26,27.3799991607666,33.810001373291016,27.059999465942383,33.52000045776367,33.52000045776367,0
2022-04-27,31.110000610351562,32.77000045776367,29.81999969482422,31.600000381469727,31.600000381469727,0
2022-04-28,29.90999984741211,32.0,28.0,29.989999771118164,29.989999771118164,0
2022-04-29,28.969999313354492,34.34000015258789,28.540000915527344,33.400001525878906,33.400001525878906,0
2022-05-02,33.349998474121094,36.63999938964844,31.739999771118164,32.34000015258789,32.34000015258789,0
2022-05-03,31.760000228881836,32.81999969482422,29.059999465942383,29.25,29.25,0
2022-05-04,29.1200008392334,29.420000076293945,24.940000534057617,25.420000076293945,25.420000076293945,0
2022-05-05,25.969999313354492,33.20000076293945,25.780000686645508,31.200000762939453,31.200000762939453,0
2022-05-06,32.22999954223633,35.34000015258789,29.829999923706055,30.190000534057617,30.190000534057617,0
2022-05-09,31.899999618530273,35.47999954223633,31.899999618530273,34.75,34.75,0
2022-05-10,33.65999984741211,34.84000015258789,32.2400016784668,32.9900016784668,32.9900016784668,0
2022-05-11,32.869998931884766,34.38999938964844,30.690000534057617,32.560001373291016,32.560001373291016,0
2022-05-12,33.7400016784668,34.7599983215332,31.700000762939453,31.770000457763672,31.770000457763672,0
2022-05-13,31.09000015258789,31.200000762939453,28.780000686645508,28.8700008392334,28.8700008392334,0
2022-05-16,30.010000228881836,30.229999542236328,27.360000610351562,27.469999313354492,27.469999313354492,0
2022-05-17,27.06999969482422,27.170000076293945,25.510000228881836,26.100000381469727,26.100000381469727,0
2022-05-18,26.739999771118164,31.489999771118164,26.209999084472656,30.959999084472656,30.959999084472656,0
2022-05-19,31.239999771118164,33.11000061035156,29.059999465942383,29.350000381469727,29.350000381469727,0
2022-05-20,28.780000686645508,32.90999984741211,28.059999465942383,29.43000030517578,29.43000030517578,0
2022-05-23,28.979999542236328,30.389999389648438,28.290000915527344,28.479999542236328,28.479999542236328,0
2022-05-24,29.43000030517578,31.06999969482422,29.040000915527344,29.450000762939453,29.450000762939453,0
2022-05-25,29.329999923706055,30.229999542236328,28.15999984741211,28.3700008392334,28.3700008392334,0
2022-05-26,28.420000076293945,28.459999084472656,27.110000610351562,27.5,27.5,0
2022-05-27,27.5,27.540000915527344,25.56999969482422,25.719999313354492,25.719999313354492,0
2022-05-31,27.469999313354492,28.350000381469727,25.940000534057617,26.190000534057617,26.190000534057617,0
2022-06-01,26.049999237060547,27.729999542236328,25.3799991607666,25.690000534057617,25.690000534057617,0
2022-06-02,25.729999542236328,26.5,24.329999923706055,24.719999313354492,24.719999313354492,0
2022-06-03,24.90999984741211,25.959999084472656,24.760000228881836,24.790000915527344,24.790000915527344,0
2022-06-06,25.3700008392334,25.809999465942383,24.81999969482422,25.06999969482422,25.06999969482422,0
2022-06-07,25.540000915527344,26.239999771118164,23.8799991607666,24.020000457763672,24.020000457763672,0
2022-06-08,24.3700008392334,24.780000686645508,23.739999771118164,23.959999084472656,23.959999084472656,0
2022-06-09,24.290000915527344,26.239999771118164,23.81999969482422,26.09000015258789,26.09000015258789,0
2022-06-10,26.260000228881836,29.6299991607666,26.049999237060547,27.75,27.75,0
2022-06-13,31.3700008392334,35.04999923706055,31.290000915527344,34.02000045776367,34.02000045776367,0
2022-06-14,33.0099983215332,34.0,32.060001373291016,32.689998626708984,32.689998626708984,0
2022-06-15,32.38999938964844,32.77000045776367,27.760000228881836,29.6200008392334,29.6200008392334,0
2022-06-16,30.350000381469727,34.81999969482422,30.350000381469727,32.95000076293945,32.95000076293945,0
2022-06-17,32.84000015258789,33.310001373291016,30.469999313354492,31.1299991607666,31.1299991607666,0
2022-06-21,30.6299991607666,30.649999618530273,29.329999923706055,30.190000534057617,30.190000534057617,0
2022-06-22,31.450000762939453,31.56999969482422,28.780000686645508,28.950000762939453,28.950000762939453,0
2022-06-23,29.290000915527344,29.770000457763672,28.739999771118164,29.049999237060547,29.049999237060547,0
2022-06-24,29.06999969482422,29.719999313354492,26.829999923706055,27.229999542236328,27.229999542236328,0
2022-06-27,28.299999237060547,28.65999984741211,26.93000030517578,26.950000762939453,26.950000762939453,0
2022-06-28,26.899999618530273,28.68000030517578,26.469999313354492,28.360000610351562,28.360000610351562,0
2022-06-29,28.799999237060547,29.360000610351562,27.850000381469727,28.15999984741211,28.15999984741211,0
2022-06-30,29.420000076293945,30.219999313354492,28.280000686645508,28.709999084472656,28.709999084472656,0
2022-07-01,29.530000686645508,29.59000015258789,26.690000534057617,26.700000762939453,26.700000762939453,0
2022-07-05,27.3700008392334,29.81999969482422,27.299999237060547,27.540000915527344,27.540000915527344,0
2022-07-06,27.84000015258789,28.06999969482422,26.43000030517578,26.729999542236328,26.729999542236328,0
2022-07-07,26.729999542236328,26.790000915527344,25.65999984741211,26.079999923706055,26.079999923706055,0
2022-07-08,26.40999984741211,26.610000610351562,24.43000030517578,24.639999389648438,24.639999389648438,0
2022-07-11,26.420000076293945,26.739999771118164,25.790000915527344,26.170000076293945,26.170000076293945,0
2022-07-12,27.139999389648438,27.75,25.81999969482422,27.290000915527344,27.290000915527344,0
2022-07-13,27.350000381469727,29.059999465942383,26.229999542236328,26.81999969482422,26.81999969482422,0
2022-07-14,27.469999313354492,28.450000762939453,26.200000762939453,26.399999618530273,26.399999618530273,0
2022-07-15,26.719999313354492,26.719999313354492,24.1299991607666,24.229999542236328,24.229999542236328,0
2022-07-18,24.829999923706055,25.90999984741211,24.3799991607666,25.299999237060547,25.299999237060547,0
2022-07-19,25.1200008392334,25.40999984741211,24.229999542236328,24.5,24.5,0
2022-07-20,24.229999542236328,24.729999542236328,23.399999618530273,23.8799991607666,23.8799991607666,0
2022-07-21,24.06999969482422,24.670000076293945,22.920000076293945,23.110000610351562,23.110000610351562,0
2022-07-22,23.299999237060547,23.809999465942383,22.40999984741211,23.030000686645508,23.030000686645508,0
2022-07-25,24.329999923706055,24.56999969482422,23.190000534057617,23.360000610351562,23.360000610351562,0
2022-07-26,23.950000762939453,25.309999465942383,23.81999969482422,24.690000534057617,24.690000534057617,0
2022-07-27,24.270000457763672,24.40999984741211,23.020000457763672,23.239999771118164,23.239999771118164,0
2022-07-28,23.329999923706055,23.540000915527344,22.219999313354492,22.329999923706055,22.329999923706055,0
2022-07-29,22.1299991607666,22.15999984741211,21.209999084472656,21.329999923706055,21.329999923706055,0
2022-08-01,22.40999984741211,23.270000457763672,22.260000228881836,22.84000015258789,22.84000015258789,0
2022-08-02,24.079999923706055,24.68000030517578,22.670000076293945,23.93000030517578,23.93000030517578,0
2022-08-03,23.860000610351562,23.920000076293945,21.68000030517578,21.950000762939453,21.950000762939453,0
2022-08-04,22.059999465942383,22.65999984741211,21.440000534057617,21.440000534057617,21.440000534057617,0
2022-08-05,21.5,22.579999923706055,20.760000228881836,21.149999618530273,21.149999618530273,0
2022-08-08,21.739999771118164,22.010000228881836,20.829999923706055,21.290000915527344,21.290000915527344,0
2022-08-09,21.40999984741211,22.229999542236328,21.40999984741211,21.770000457763672,21.770000457763672,0
2022-08-10,22.280000686645508,22.34000015258789,19.540000915527344,19.739999771118164,19.739999771118164,0
2022-08-11,19.84000015258789,20.850000381469727,19.709999084472656,20.200000762939453,20.200000762939453,0
2022-08-12,20.34000015258789,20.350000381469727,19.1200008392334,19.530000686645508,19.530000686645508,0
2022-08-15,20.739999771118164,21.15999984741211,19.809999465942383,19.950000762939453,19.950000762939453,0
2022-08-16,20.229999542236328,20.389999389648438,19.5,19.690000534057617,19.690000534057617,0
2022-08-17,19.739999771118164,20.6299991607666,19.40999984741211,19.899999618530273,19.899999618530273,0
2022-08-18,20.510000228881836,20.610000610351562,19.43000030517578,19.559999465942383,19.559999465942383,0
2022-08-19,20.15999984741211,21.270000457763672,20.079999923706055,20.600000381469727,20.600000381469727,0
2022-08-22,22.40999984741211,24.6200008392334,22.389999389648438,23.799999237060547,23.799999237060547,0
2022-08-23,24.1299991607666,24.209999084472656,23.06999969482422,24.110000610351562,24.110000610351562,0
2022-08-24,24.3700008392334,24.860000610351562,22.729999542236328,22.81999969482422,22.81999969482422,0
2022-08-25,22.40999984741211,23.1299991607666,21.770000457763672,21.780000686645508,21.780000686645508,0
2022-08-26,22.06999969482422,25.899999618530273,21.670000076293945,25.559999465942383,25.559999465942383,0
2022-08-29,26.860000610351562,27.670000076293945,25.469999313354492,26.209999084472656,26.209999084472656,0
2022-08-30,25.75,27.690000534057617,25.1299991607666,26.209999084472656,26.209999084472656,0
2022-08-31,25.860000610351562,26.6200008392334,25.309999465942383,25.8700008392334,25.8700008392334,0
2022-09-01,26.8799991607666,27.450000762939453,25.25,25.559999465942383,25.559999465942383,0
2022-09-02,25.510000228881836,26.280000686645508,23.190000534057617,25.469999313354492,25.469999313354492,0
2022-09-06,25.459999084472656,27.799999237060547,25.329999923706055,26.90999984741211,26.90999984741211,0
2022-09-07,26.93000030517578,27.149999618530273,24.540000915527344,24.639999389648438,24.639999389648438,0
2022-09-08,24.700000762939453,25.899999618530273,23.559999465942383,23.610000610351562,23.610000610351562,0
2022-09-09,23.489999771118164,23.56999969482422,22.639999389648438,22.790000915527344,22.790000915527344,0
2022-09-12,23.579999923706055,24.229999542236328,23.15999984741211,23.8700008392334,23.8700008392334,0
2022-09-13,23.670000076293945,28.149999618530273,23.530000686645508,27.270000457763672,27.270000457763672,0
2022-09-14,26.729999542236328,27.559999465942383,26.15999984741211,26.15999984741211,26.15999984741211,0
2022-09-15,26.100000381469727,26.93000030517578,25.420000076293945,26.270000457763672,26.270000457763672,0
2022-09-16,27.469999313354492,28.450000762939453,26.139999389648438,26.299999237060547,26.299999237060547,0
2022-09-19,27.690000534057617,27.950000762939453,25.559999465942383,25.760000228881836,25.760000228881836,0
2022-09-20,25.649999618530273,27.809999465942383,25.610000610351562,27.15999984741211,27.15999984741211,0
2022-09-21,28.030000686645508,30.18000030517578,25.549999237060547,27.989999771118164,27.989999771118164,0
2022-09-22,28.15999984741211,28.3799991607666,26.709999084472656,27.350000381469727,27.350000381469727,0
2022-09-23,27.68000030517578,32.310001373291016,27.579999923706055,29.920000076293945,29.920000076293945,0
2022-09-26,31.739999771118164,32.880001068115234,29.829999923706055,32.2599983215332,32.2599983215332,0
2022-09-27,31.200000762939453,34.13999938964844,30.299999237060547,32.599998474121094,32.599998474121094,0
2022-09-28,34.5,34.880001068115234,30.030000686645508,30.18000030517578,30.18000030517578,0
2022-09-29,31.670000076293945,33.459999084472656,31.15999984741211,31.84000015258789,31.84000015258789,0
2022-09-30,31.610000610351562,33.25,29.389999389648438,31.6200008392334,31.6200008392334,0
2022-10-03,33.0,33.060001373291016,29.6299991607666,30.100000381469727,30.100000381469727,0
2022-10-04,29.520000457763672,29.6200008392334,28.559999465942383,29.06999969482422,29.06999969482422,0
2022-10-05,29.360000610351562,30.110000610351562,28.5,28.549999237060547,28.549999237060547,0
2022-10-06,28.600000381469727,30.739999771118164,28.559999465942383,30.520000457763672,30.520000457763672,0
2022-10-07,30.3700008392334,32.02000045776367,29.8799991607666,31.360000610351562,31.360000610351562,0
2022-10-10,32.93000030517578,33.9900016784668,32.04999923706055,32.45000076293945,32.45000076293945,0
2022-10-11,33.560001373291016,34.43000030517578,32.45000076293945,33.630001068115234,33.630001068115234,0
2022-10-12,33.540000915527344,34.529998779296875,33.11000061035156,33.56999969482422,33.56999969482422,0
2022-10-13,33.599998474121094,33.869998931884766,31.6299991607666,31.940000534057617,31.940000534057617,0
2022-10-14,31.889999389648438,32.97999954223633,31.139999389648438,32.02000045776367,32.02000045776367,0
2022-10-17,32.27000045776367,32.59000015258789,30.700000762939453,31.3700008392334,31.3700008392334,0
2022-10-18,31.100000381469727,31.93000030517578,30.420000076293945,30.5,30.5,0
2022-10-19,30.940000534057617,31.899999618530273,30.760000228881836,30.760000228881836,30.760000228881836,0
2022-10-20,31.299999237060547,31.31999969482422,29.760000228881836,29.979999542236328,29.979999542236328,0
2022-10-21,30.209999084472656,30.440000534057617,29.239999771118164,29.690000534057617,29.690000534057617,0
2022-10-24,30.649999618530273,30.950000762939453,29.780000686645508,29.850000381469727,29.850000381469727,0
2022-10-25,29.799999237060547,30.0,28.219999313354492,28.459999084472656,28.459999084472656,0
2022-10-26,28.440000534057617,28.520000457763672,27.270000457763672,27.280000686645508,27.280000686645508,0
2022-10-27,27.510000228881836,27.670000076293945,26.940000534057617,27.389999389648438,27.389999389648438,0
2022-10-28,27.43000030517578,27.59000015258789,25.75,25.75,25.75,0
2022-10-31,26.90999984741211,27.06999969482422,25.84000015258789,25.8799991607666,25.8799991607666,0
2022-11-01,25.959999084472656,26.350000381469727,25.65999984741211,25.809999465942383,25.809999465942383,0
2022-11-02,26.040000915527344,26.6200008392334,25.389999389648438,25.860000610351562,25.860000610351562,0
2022-11-03,25.979999542236328,26.8700008392334,25.100000381469727,25.299999237060547,25.299999237060547,0
2022-11-04,25.6299991607666,25.709999084472656,24.0,24.549999237060547,24.549999237060547,0
2022-11-07,25.670000076293945,25.670000076293945,24.34000015258789,24.350000381469727,24.350000381469727,0
2022-11-08,24.709999084472656,26.15999984741211,24.239999771118164,25.540000915527344,25.540000915527344,0
2022-11-09,25.34000015258789,26.350000381469727,25.020000457763672,26.09000015258789,26.09000015258789,0
2022-11-10,26.510000228881836,26.59000015258789,22.84000015258789,23.530000686645508,23.530000686645508,0
2022-11-11,23.889999389648438,23.90999984741211,22.3700008392334,22.520000457763672,22.520000457763672,0
2022-11-14,23.989999771118164,24.329999923706055,22.860000610351562,23.729999542236328,23.729999542236328,0
2022-11-15,23.770000457763672,26.219999313354492,23.18000030517578,24.540000915527344,24.540000915527344,0
2022-11-16,24.290000915527344,24.719999313354492,23.989999771118164,24.110000610351562,24.110000610351562,0
2022-11-17,24.049999237060547,25.18000030517578,23.809999465942383,23.93000030517578,23.93000030517578,0
2022-11-18,24.030000686645508,24.1200008392334,22.979999542236328,23.1200008392334,23.1200008392334,0
2022-11-21,24.049999237060547,24.1200008392334,22.299999237060547,22.360000610351562,22.360000610351562,0
2022-11-22,22.59000015258789,22.709999084472656,21.280000686645508,21.290000915527344,21.290000915527344,0
2022-11-23,21.489999771118164,21.780000686645508,20.31999969482422,20.350000381469727,20.350000381469727,0
2022-11-25,20.610000610351562,21.110000610351562,20.459999084472656,20.5,20.5,0
2022-11-28,22.09000015258789,22.5,21.649999618530273,22.209999084472656,22.209999084472656,0
2022-11-29,22.09000015258789,22.56999969482422,21.829999923706055,21.889999389648438,21.889999389648438,0
2022-11-30,21.700000762939453,22.6299991607666,20.309999465942383,20.579999923706055,20.579999923706055,0
2022-12-01,20.829999923706055,21.059999465942383,19.799999237060547,19.84000015258789,19.84000015258789,0
2022-12-02,20.420000076293945,20.959999084472656,18.950000762939453,19.059999465942383,19.059999465942383,0
2022-12-05,20.299999237060547,21.290000915527344,19.780000686645508,20.75,20.75,0
2022-12-06,20.690000534057617,22.600000381469727,20.3799991607666,22.170000076293945,22.170000076293945,0
2022-12-07,22.31999969482422,23.010000228881836,22.18000030517578,22.68000030517578,22.68000030517578,0
2022-12-08,22.809999465942383,23.280000686645508,22.059999465942383,22.290000915527344,22.290000915527344,0
2022-12-09,22.549999237060547,23.209999084472656,22.18000030517578,22.829999923706055,22.829999923706055,0
2022-12-12,24.399999618530273,25.049999237060547,24.18000030517578,25.0,25.0,0
2022-12-13,25.239999771118164,25.84000015258789,21.459999084472656,22.549999237060547,22.549999237060547,0
2022-12-14,22.829999923706055,23.469999313354492,21.06999969482422,21.139999389648438,21.139999389648438,0
2022-12-15,21.520000457763672,23.670000076293945,21.25,22.829999923706055,22.829999923706055,0
2022-12-16,23.260000228881836,23.829999923706055,22.09000015258789,22.6200008392334,22.6200008392334,0
2022-12-19,22.6299991607666,22.860000610351562,21.610000610351562,22.420000076293945,22.420000076293945,0
2022-12-20,23.170000076293945,23.389999389648438,21.350000381469727,21.479999542236328,21.479999542236328,0
2022-12-21,21.25,21.290000915527344,19.940000534057617,20.06999969482422,20.06999969482422,0
2022-12-22,20.079999923706055,24.299999237060547,20.010000228881836,21.969999313354492,21.969999313354492,0
2022-12-23,22.170000076293945,22.639999389648438,20.780000686645508,20.8700008392334,20.8700008392334,0
2022-12-27,21.670000076293945,22.799999237060547,21.59000015258789,21.649999618530273,21.649999618530273,0
2022-12-28,21.469999313354492,22.260000228881836,20.959999084472656,22.139999389648438,22.139999389648438,0
2022-12-29,22.25,22.309999465942383,21.360000610351562,21.440000534057617,21.440000534057617,0
2022-12-30,21.829999923706055,22.399999618530273,21.59000015258789,21.670000076293945,21.670000076293945,0
2023-01-03,23.09000015258789,23.760000228881836,22.729999542236328,22.899999618530273,22.899999618530273,0
2023-01-04,22.93000030517578,23.270000457763672,21.940000534057617,22.010000228881836,22.010000228881836,0
2023-01-05,22.200000762939453,22.920000076293945,21.969999313354492,22.459999084472656,22.459999084472656,0
2023-01-06,22.690000534057617,22.899999618530273,21.0,21.1299991607666,21.1299991607666,0
2023-01-09,21.75,21.979999542236328,21.270000457763672,21.969999313354492,21.969999313354492,0
2023-01-10,22.219999313354492,22.459999084472656,20.579999923706055,20.579999923706055,20.579999923706055,0
2023-01-11,20.799999237060547,21.25,20.6200008392334,21.09000015258789,21.09000015258789,0
2023-01-12,21.559999465942383,21.799999237060547,18.829999923706055,18.829999923706055,18.829999923706055,0
2023-01-13,19.0,19.40999984741211,18.010000228881836,18.350000381469727,18.350000381469727,0
2023-01-17,19.889999389648438,20.219999313354492,19.209999084472656,19.360000610351562,19.360000610351562,0
2023-01-18,19.280000686645508,20.579999923706055,18.709999084472656,20.34000015258789,20.34000015258789,0
2023-01-19,20.43000030517578,21.709999084472656,20.170000076293945,20.520000457763672,20.520000457763672,0
2023-01-20,20.280000686645508,20.700000762939453,19.40999984741211,19.850000381469727,19.850000381469727,0
2023-01-23,20.209999084472656,20.329999923706055,19.549999237060547,19.809999465942383,19.809999465942383,0
2023-01-24,19.889999389648438,20.469999313354492,18.90999984741211,19.200000762939453,19.200000762939453,0
2023-01-25,19.559999465942383,20.899999618530273,18.989999771118164,19.079999923706055,19.079999923706055,0
2023-01-26,19.049999237060547,19.479999542236328,18.670000076293945,18.729999542236328,18.729999542236328,0
2023-01-27,18.899999618530273,19.0,17.969999313354492,18.510000228881836,18.510000228881836,0
2023-01-30,19.760000228881836,20.25,19.540000915527344,19.940000534057617,19.940000534057617,0
2023-01-31,20.1200008392334,20.700000762939453,19.1299991607666,19.399999618530273,19.399999618530273,0
2023-02-01,19.6200008392334,20.040000915527344,17.700000762939453,17.8700008392334,17.8700008392334,0
2023-02-02,17.739999771118164,19.25,17.059999465942383,18.729999542236328,18.729999542236328,0
2023-02-03,18.56999969482422,19.299999237060547,17.93000030517578,18.329999923706055,18.329999923706055,0
2023-02-06,19.229999542236328,19.809999465942383,19.209999084472656,19.43000030517578,19.43000030517578,0
2023-02-07,19.540000915527344,19.989999771118164,18.43000030517578,18.65999984741211,18.65999984741211,0
2023-02-08,18.8799991607666,20.1200008392334,18.549999237060547,19.6299991607666,19.6299991607666,0
2023-02-09,19.239999771118164,21.079999923706055,19.020000457763672,20.709999084472656,20.709999084472656,0
2023-02-10,20.739999771118164,21.940000534057617,20.440000534057617,20.530000686645508,20.530000686645508,0
2023-02-13,21.65999984741211,21.690000534057617,20.329999923706055,20.34000015258789,20.34000015258789,0
2023-02-14,20.719999313354492,20.75,18.479999542236328,18.90999984741211,18.90999984741211,0
2023-02-15,19.3700008392334,19.40999984741211,18.110000610351562,18.229999542236328,18.229999542236328,0
2023-02-16,18.260000228881836,20.270000457763672,18.229999542236328,20.170000076293945,20.170000076293945,0
2023-02-17,20.940000534057617,21.299999237060547,19.81999969482422,20.020000457763672,20.020000457763672,0
2023-02-21,21.799999237060547,23.34000015258789,21.799999237060547,22.8700008392334,22.8700008392334,0
2023-02-22,23.030000686645508,23.6299991607666,22.020000457763672,22.290000915527344,22.290000915527344,0
2023-02-23,21.959999084472656,22.43000030517578,20.889999389648438,21.139999389648438,21.139999389648438,0
2023-02-24,21.350000381469727,22.899999618530273,21.31999969482422,21.670000076293945,21.670000076293945,0
2023-02-27,21.989999771118164,22.020000457763672,20.68000030517578,20.950000762939453,20.950000762939453,0
